idno,cntry,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,anctry1,anctry2
18036,IT,4.0,4.0,4.0,1.7999999999999998,3.0,2.0,Italian nfs,No second ancestry* 
18052,IT,2.0,2.0,2.0,1.2000000000000002,5.0,7.0,Italian nfs,No second ancestry* 
18055,IT,4.0,4.0,4.0,3.0,5.0,0.0,Italian nfs,No second ancestry* 
18057,IT,1.0,1.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
18059,IT,2.0,2.0,3.0,0.5999999999999996,7.0,6.0,Italian nfs,No second ancestry* 
18060,IT,2.0,2.0,2.0,1.7999999999999998,6.0,7.0,Italian nfs,No second ancestry* 
18063,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
18079,IT,2.0,2.0,2.0,2.4,1.0,2.0,Italian nfs,No second ancestry* 
18087,IT,2.0,2.0,3.0,0.9000000000000004,6.0,5.0,Italian nfs,No second ancestry* 
18090,IT,2.0,2.0,2.0,1.2000000000000002,7.0,7.0,Italian nfs,No second ancestry* 
18091,IT,4.0,4.0,4.0,2.4,1.0,1.0,Italian nfs,No second ancestry* 
18099,IT,4.0,4.0,3.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
18101,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18102,IT,4.0,2.0,2.0,1.2000000000000002,7.0,5.0,Italian nfs,Albanian nec
18109,IT,4.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
18118,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
18121,IT,2.0,2.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18141,IT,2.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18151,IT,3.0,3.0,3.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
18157,IT,2.0,3.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
18158,IT,2.0,2.0,3.0,0.9000000000000004,5.0,6.0,Italian nfs,No second ancestry* 
18190,IT,3.0,3.0,3.0,1.5,5.0,4.0,Italian nfs,Sicilian
18194,IT,4.0,3.0,3.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
18217,IT,1.0,2.0,2.0,0.5999999999999996,5.0,5.0,Italian nfs,No second ancestry* 
18219,IT,3.0,3.0,3.0,1.7999999999999998,4.0,3.0,Italian nfs,Don't know*
18225,IT,2.0,2.0,3.0,0.9000000000000004,6.0,5.0,Italian nfs,No second ancestry* 
18228,IT,4.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
18231,IT,1.0,1.0,1.0,0.2999999999999998,10.0,10.0,West European,Italian nfs
18232,IT,4.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
18237,IT,2.0,2.0,2.0,1.2000000000000002,6.0,7.0,Italian nfs,No second ancestry* 
18243,IT,1.0,1.0,1.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
18245,IT,3.0,4.0,4.0,1.7999999999999998,4.0,5.0,Italian nfs,No second ancestry* 
18248,IT,3.0,3.0,3.0,1.7999999999999998,3.0,3.0,Italian nfs,No second ancestry* 
18253,IT,1.0,1.0,1.0,1.7999999999999998,9.0,5.0,Italian nfs,Sicilian
18255,IT,2.0,2.0,2.0,2.7,2.0,3.0,Italian nfs,No second ancestry* 
18257,IT,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Italian nfs,No second ancestry* 
18273,IT,2.0,2.0,2.0,1.5,6.0,7.0,Italian nfs,No second ancestry* 
18274,IT,2.0,2.0,2.0,2.4,5.0,4.0,Italian nfs,No second ancestry* 
18278,IT,2.0,2.0,2.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
18290,IT,2.0,2.0,2.0,1.7999999999999998,4.0,2.0,Italian nfs,No second ancestry* 
18291,IT,3.0,3.0,3.0,1.2000000000000002,6.0,3.0,Italian nfs,No second ancestry* 
18292,IT,3.0,3.0,3.0,2.4,3.0,2.0,Italian nfs,No second ancestry* 
18298,IT,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Italian nfs,No second ancestry* 
18319,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18335,IT,2.0,2.0,2.0,1.7999999999999998,2.0,2.0,Italian nfs,No second ancestry* 
18337,IT,1.0,1.0,1.0,2.1,2.0,5.0,Italian nfs,No second ancestry* 
18342,IT,4.0,4.0,4.0,3.0,1.0,1.0,Italian nfs,No second ancestry* 
18347,IT,4.0,4.0,4.0,2.7,2.0,0.0,Italian nfs,No second ancestry* 
18359,IT,1.0,1.0,1.0,0.9000000000000004,9.0,8.0,Italian nfs,No second ancestry* 
18362,IT,3.0,3.0,3.0,0.9000000000000004,3.0,2.0,Italian nfs,No second ancestry* 
18368,IT,2.0,2.0,2.0,2.7,2.0,1.0,Italian nfs,No second ancestry* 
18370,IT,3.0,3.0,3.0,1.7999999999999998,5.0,5.0,Italian nfs,No second ancestry* 
18371,IT,2.0,2.0,2.0,2.7,1.0,1.0,Italian city or region nec,Italian nfs
18377,IT,3.0,3.0,3.0,1.5,6.0,8.0,Other North African and Middle Eastern,No second ancestry* 
18380,IT,3.0,3.0,3.0,1.2000000000000002,5.0,4.0,Italian nfs,No second ancestry* 
18381,IT,4.0,4.0,3.0,2.1,7.0,0.0,Italian nfs,No second ancestry* 
18388,IT,2.0,2.0,2.0,0.5999999999999996,7.0,7.0,Italian nfs,No second ancestry* 
18389,IT,2.0,2.0,2.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
18394,IT,1.0,1.0,1.0,1.7999999999999998,7.0,6.0,Arab,Tunisian
18396,IT,1.0,3.0,3.0,2.4,2.0,2.0,Italian nfs,No second ancestry* 
18402,IT,4.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
18403,IT,4.0,4.0,3.0,3.0,7.0,1.0,Italian nfs,No second ancestry* 
18406,IT,2.0,2.0,2.0,2.4,1.0,1.0,Italian nfs,No second ancestry* 
18408,IT,3.0,3.0,3.0,2.7,2.0,2.0,Italian nfs,No second ancestry* 
18413,IT,2.0,3.0,4.0,1.5,1.0,5.0,Italian nfs,No second ancestry* 
18418,IT,2.0,4.0,3.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
18429,IT,2.0,2.0,2.0,1.2000000000000002,4.0,4.0,Italian nfs,No second ancestry* 
18430,IT,2.0,2.0,2.0,2.1,3.0,4.0,Italian nfs,No second ancestry* 
18435,IT,1.0,1.0,1.0,2.1,8.0,7.0,Italian nfs,No second ancestry* 
18443,IT,2.0,2.0,2.0,1.2000000000000002,8.0,5.0,Italian nfs,Italian city or region nec
18448,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
18450,IT,2.0,2.0,2.0,1.5,6.0,5.0,Italian nfs,Italian city or region nec
18458,IT,2.0,2.0,2.0,2.7,0.0,0.0,Italian nfs,No second ancestry* 
18463,IT,1.0,3.0,3.0,1.2000000000000002,4.0,4.0,Italian nfs,No second ancestry* 
18473,IT,2.0,2.0,2.0,0.9000000000000004,8.0,7.0,Italian nfs,No second ancestry* 
18475,IT,1.0,2.0,2.0,1.5,4.0,6.0,Italian nfs,No second ancestry* 
18479,IT,2.0,2.0,2.0,2.1,2.0,2.0,Italian nfs,No second ancestry* 
18484,IT,2.0,2.0,2.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
18495,IT,2.0,2.0,2.0,1.2000000000000002,7.0,6.0,Italian nfs,No second ancestry* 
18500,IT,2.0,2.0,2.0,0.5999999999999996,8.0,6.0,Italian nfs,No second ancestry* 
18501,IT,3.0,3.0,2.0,2.1,2.0,3.0,Italian nfs,No second ancestry* 
18514,IT,3.0,3.0,3.0,1.5,3.0,2.0,Italian nfs,No second ancestry* 
18522,IT,3.0,2.0,4.0,2.7,1.0,0.0,Italian nfs,Italian city or region nec
18523,IT,2.0,2.0,2.0,0.9000000000000004,5.0,5.0,Italian nfs,No second ancestry* 
18531,IT,3.0,3.0,2.0,1.7999999999999998,6.0,7.0,Italian nfs,German nfs
18543,IT,2.0,3.0,3.0,1.7999999999999998,3.0,3.0,Italian nfs,No second ancestry* 
18556,IT,2.0,2.0,2.0,1.2000000000000002,7.0,5.0,Italian nfs,No second ancestry* 
18566,IT,3.0,3.0,2.0,1.2000000000000002,6.0,7.0,Italian nfs,Don't know*
18569,IT,3.0,4.0,3.0,1.2000000000000002,7.0,2.0,Italian nfs,No second ancestry* 
18603,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18606,IT,2.0,3.0,2.0,1.2000000000000002,5.0,4.0,Italian nfs,No second ancestry* 
18619,IT,1.0,1.0,2.0,0.5999999999999996,6.0,6.0,Sicilian,Italian nfs
18624,IT,1.0,2.0,2.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
18627,IT,2.0,2.0,3.0,1.2000000000000002,4.0,6.0,Italian nfs,No second ancestry* 
18646,IT,2.0,2.0,2.0,1.5,5.0,5.0,Albanian nfs,No second ancestry* 
18660,IT,2.0,2.0,2.0,1.5,6.0,6.0,Italian nfs,No second ancestry* 
18663,IT,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
18673,IT,4.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
18674,IT,3.0,3.0,2.0,2.4,3.0,0.0,Italian nfs,No second ancestry* 
18687,IT,2.0,2.0,2.0,0.9000000000000004,7.0,2.0,Italian nfs,No second ancestry* 
18704,IT,1.0,2.0,1.0,1.2000000000000002,6.0,7.0,Italian nfs,No second ancestry* 
18707,IT,1.0,2.0,3.0,1.5,2.0,5.0,Italian nfs,No second ancestry* 
18721,IT,2.0,2.0,2.0,0.5999999999999996,10.0,8.0,Italian nfs,No second ancestry* 
18723,IT,2.0,2.0,2.0,2.1,4.0,1.0,South American,Italian nfs
18724,IT,3.0,3.0,3.0,1.7999999999999998,5.0,5.0,Italian nfs,No second ancestry* 
18730,IT,2.0,1.0,2.0,1.5,6.0,6.0,Italian nfs,No second ancestry* 
18731,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18732,IT,2.0,2.0,1.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
18734,IT,1.0,1.0,1.0,0.0,10.0,4.0,Peruvian,No second ancestry* 
18739,IT,1.0,1.0,1.0,0.5999999999999996,8.0,5.0,Italian nfs,No second ancestry* 
18748,IT,2.0,2.0,2.0,1.2000000000000002,7.0,6.0,Italian nfs,No second ancestry* 
18789,IT,3.0,3.0,3.0,3.0,0.0,5.0,Italian nfs,No second ancestry* 
18794,IT,4.0,4.0,4.0,2.4,2.0,2.0,Refusal*,Refusal*
18818,IT,2.0,2.0,2.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
18824,IT,2.0,2.0,3.0,1.5,5.0,3.0,Italian nfs,No second ancestry* 
18832,IT,3.0,4.0,3.0,2.4,0.0,2.0,Italian nfs,No second ancestry* 
18835,IT,3.0,3.0,3.0,1.7999999999999998,3.0,4.0,South Tyrolian,No second ancestry* 
18844,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,French nfs
18851,IT,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Albanian nfs,Italian nfs
18877,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
18879,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
18907,IT,3.0,3.0,3.0,1.7999999999999998,3.0,3.0,Italian nfs,No second ancestry* 
18909,IT,3.0,2.0,3.0,2.1,4.0,3.0,Italian nfs,West European nec
18913,IT,1.0,2.0,2.0,1.5,3.0,5.0,Italian nfs,No second ancestry* 
18921,IT,1.0,2.0,1.0,0.9000000000000004,6.0,6.0,Italian nfs,No second ancestry* 
18926,IT,2.0,2.0,3.0,1.5,9.0,2.0,Italian nfs,No second ancestry* 
18935,IT,2.0,2.0,2.0,1.5,8.0,8.0,Italian nfs,Italian city or region nec
18938,IT,3.0,4.0,3.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
18940,IT,1.0,2.0,2.0,0.9000000000000004,7.0,6.0,Italian nfs,No second ancestry* 
18943,IT,1.0,2.0,2.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
18964,IT,1.0,1.0,1.0,1.2000000000000002,3.0,6.0,Italian nfs,Sicilian
18971,IT,4.0,4.0,4.0,2.4,7.0,4.0,Italian nfs,No second ancestry* 
18973,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
18977,IT,4.0,4.0,4.0,3.0,0.0,7.0,Italian nfs,No second ancestry* 
18979,IT,1.0,1.0,1.0,0.5999999999999996,6.0,6.0,Italian city or region nec,Italian nfs
18984,IT,3.0,3.0,3.0,1.5,3.0,3.0,Don't know*,Don't know*
18999,IT,2.0,2.0,2.0,1.5,6.0,4.0,Italian nfs,Sicilian
19005,IT,2.0,3.0,3.0,1.7999999999999998,6.0,5.0,Italian nfs,No second ancestry* 
19007,IT,3.0,3.0,3.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
19018,IT,2.0,3.0,2.0,2.4,3.0,3.0,Italian nfs,West European nec
19022,IT,2.0,3.0,3.0,0.2999999999999998,8.0,5.0,Italian nfs,No second ancestry* 
19029,IT,2.0,3.0,2.0,1.5,3.0,4.0,Italian nfs,No second ancestry* 
19032,IT,2.0,1.0,1.0,0.9000000000000004,8.0,7.0,Italian nfs,No second ancestry* 
19038,IT,2.0,3.0,2.0,1.2000000000000002,6.0,5.0,South American,No second ancestry* 
19040,IT,2.0,2.0,2.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
19044,IT,3.0,4.0,3.0,1.5,5.0,4.0,Italian nfs,No second ancestry* 
19048,IT,3.0,3.0,3.0,1.7999999999999998,3.0,3.0,Italian nfs,No second ancestry* 
19065,IT,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
19068,IT,2.0,3.0,3.0,1.7999999999999998,3.0,2.0,Italian nfs,No second ancestry* 
19076,IT,2.0,2.0,3.0,1.7999999999999998,6.0,4.0,Italian nfs,Refusal*
19082,IT,2.0,2.0,2.0,0.9000000000000004,9.0,6.0,Italian nfs,No second ancestry* 
19101,IT,1.0,1.0,1.0,0.9000000000000004,8.0,6.0,Italian city or region nec,Italian nfs
19103,IT,3.0,4.0,3.0,2.4,0.0,0.0,Italian nfs,No second ancestry* 
19104,IT,1.0,1.0,2.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
19141,IT,3.0,2.0,2.0,1.7999999999999998,7.0,6.0,Italian nfs,No second ancestry* 
19145,IT,2.0,3.0,2.0,1.5,2.0,3.0,Italian nfs,No second ancestry* 
19147,IT,3.0,3.0,3.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19151,IT,2.0,2.0,3.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
19154,IT,2.0,2.0,2.0,1.5,5.0,3.0,Italian nfs,No second ancestry* 
19155,IT,2.0,2.0,2.0,1.5,4.0,5.0,Italian nfs,No second ancestry* 
19163,IT,2.0,2.0,2.0,0.9000000000000004,8.0,5.0,Italian nfs,No second ancestry* 
19166,IT,3.0,3.0,3.0,1.5,2.0,2.0,Italian city or region nec,Italian nfs
19180,IT,2.0,2.0,2.0,0.2999999999999998,9.0,8.0,Italian nfs,No second ancestry* 
19192,IT,2.0,2.0,2.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
19202,IT,1.0,1.0,1.0,1.2000000000000002,10.0,8.0,Italian nfs,No second ancestry* 
19212,IT,2.0,2.0,2.0,1.2000000000000002,10.0,8.0,Albanian nfs,No second ancestry* 
19215,IT,2.0,2.0,2.0,0.9000000000000004,7.0,5.0,Italian nfs,No second ancestry* 
19222,IT,4.0,4.0,4.0,2.1,3.0,3.0,Italian nfs,No second ancestry* 
19231,IT,3.0,3.0,3.0,2.1,3.0,3.0,Italian nfs,Refusal*
19232,IT,1.0,1.0,1.0,0.9000000000000004,5.0,6.0,Italian nfs,Don't know*
19235,IT,1.0,1.0,2.0,1.5,7.0,6.0,Italian nfs,Italian city or region nec
19249,IT,4.0,4.0,4.0,2.1,2.0,2.0,Italian nfs,No second ancestry* 
19263,IT,3.0,3.0,3.0,1.2000000000000002,5.0,5.0,Italian nfs,No second ancestry* 
19267,IT,2.0,2.0,2.0,1.5,9.0,5.0,Italian nfs,No second ancestry* 
19269,IT,3.0,3.0,3.0,2.1,4.0,4.0,Italian nfs,No second ancestry* 
19276,IT,2.0,3.0,4.0,1.7999999999999998,4.0,3.0,Italian nfs,No second ancestry* 
19289,IT,4.0,4.0,4.0,3.0,2.0,0.0,Italian nfs,No second ancestry* 
19292,IT,2.0,2.0,2.0,1.2000000000000002,8.0,7.0,Italian nfs,No second ancestry* 
19296,IT,2.0,2.0,2.0,1.5,5.0,2.0,Romanian nfs,No second ancestry* 
19326,IT,4.0,4.0,4.0,2.7,1.0,1.0,Italian nfs,No second ancestry* 
19330,IT,2.0,2.0,2.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
19332,IT,2.0,2.0,2.0,1.5,4.0,5.0,Italian nfs,No second ancestry* 
19339,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19340,IT,2.0,2.0,2.0,0.0,10.0,5.0,Italian nfs,No second ancestry* 
19342,IT,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,Italian nfs,No second ancestry* 
19353,IT,1.0,1.0,1.0,1.2000000000000002,9.0,10.0,Italian nfs,No second ancestry* 
19363,IT,2.0,2.0,2.0,1.7999999999999998,6.0,4.0,Italian nfs,No second ancestry* 
19366,IT,1.0,1.0,1.0,0.5999999999999996,8.0,7.0,Macedonian nfs,No second ancestry* 
19377,IT,2.0,3.0,4.0,2.1,5.0,4.0,Italian nfs,No second ancestry* 
19385,IT,2.0,2.0,2.0,1.2000000000000002,7.0,7.0,Italian nfs,No second ancestry* 
19394,IT,1.0,2.0,3.0,0.2999999999999998,9.0,9.0,Italian nfs,Don't know*
19403,IT,2.0,2.0,3.0,1.5,4.0,3.0,Italian city or region nec,Italian nfs
19406,IT,3.0,3.0,2.0,0.9000000000000004,4.0,8.0,Italian nfs,Albanian nec
19414,IT,3.0,3.0,3.0,1.5,0.0,0.0,Italian nfs,No second ancestry* 
19419,IT,1.0,1.0,1.0,0.9000000000000004,8.0,7.0,Italian nfs,No second ancestry* 
19423,IT,3.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
19433,IT,3.0,1.0,1.0,1.7999999999999998,6.0,4.0,Italian nfs,No second ancestry* 
19438,IT,3.0,3.0,3.0,1.5,7.0,0.0,Italian nfs,No second ancestry* 
19442,IT,2.0,1.0,2.0,2.7,4.0,4.0,Italian nfs,Don't know*
19451,IT,2.0,2.0,2.0,1.5,6.0,5.0,Italian nfs,No second ancestry* 
19456,IT,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Italian nfs,No second ancestry* 
19464,IT,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Italian nfs,No second ancestry* 
19471,IT,3.0,3.0,3.0,1.2000000000000002,6.0,4.0,Italian nfs,No second ancestry* 
19488,IT,1.0,2.0,2.0,1.5,6.0,6.0,Italian nfs,No second ancestry* 
19490,IT,1.0,3.0,3.0,2.1,5.0,3.0,Italian nfs,No second ancestry* 
19491,IT,1.0,1.0,1.0,0.0,10.0,9.0,Italian city or region nec,Italian nfs
19492,IT,2.0,2.0,2.0,1.5,3.0,5.0,Italian nfs,South Tyrolian
19493,IT,2.0,2.0,2.0,0.2999999999999998,9.0,9.0,Italian nfs,South-East European
19494,IT,1.0,1.0,1.0,1.2000000000000002,8.0,7.0,Italian nfs,Don't know*
19498,IT,2.0,2.0,2.0,0.5999999999999996,9.0,9.0,Italian nfs,No second ancestry* 
19511,IT,2.0,2.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
19524,IT,1.0,2.0,1.0,0.5999999999999996,6.0,7.0,South-East European,No second ancestry* 
19530,IT,1.0,1.0,1.0,0.2999999999999998,9.0,9.0,Albanian nfs,Don't know*
19533,IT,3.0,3.0,3.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
19542,IT,1.0,2.0,2.0,1.5,4.0,5.0,Italian nfs,No second ancestry* 
19545,IT,2.0,2.0,2.0,0.2999999999999998,9.0,5.0,Italian nfs,No second ancestry* 
19555,IT,4.0,4.0,4.0,3.0,0.0,9.0,Italian nfs,No second ancestry* 
19561,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,Italian nfs,No second ancestry* 
19590,IT,1.0,2.0,2.0,1.5,9.0,4.0,Italian nfs,No second ancestry* 
19597,IT,1.0,1.0,1.0,0.5999999999999996,10.0,6.0,Italian nfs,No second ancestry* 
19600,IT,2.0,2.0,2.0,1.2000000000000002,7.0,7.0,Italian nfs,No second ancestry* 
19601,IT,1.0,3.0,3.0,2.1,7.0,2.0,Italian nfs,No second ancestry* 
19607,IT,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Italian nfs,No second ancestry* 
19608,IT,1.0,1.0,1.0,0.9000000000000004,10.0,7.0,Italian nfs,No second ancestry* 
19613,IT,2.0,3.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19614,IT,2.0,2.0,2.0,0.5999999999999996,7.0,7.0,South Tyrolian,Italian nfs
19618,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19622,IT,3.0,3.0,3.0,2.4,3.0,3.0,Italian city or region nec,Italian nfs
19634,IT,2.0,2.0,2.0,0.9000000000000004,5.0,6.0,Italian nfs,No second ancestry* 
19639,IT,2.0,2.0,3.0,2.4,2.0,2.0,Italian nfs,West European nec
19644,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19649,IT,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,South Tyrolian,Italian nfs
19650,IT,1.0,2.0,2.0,0.0,5.0,6.0,Italian nfs,Sicilian
19660,IT,3.0,3.0,3.0,2.4,3.0,2.0,Italian nfs,No second ancestry* 
19676,IT,1.0,2.0,2.0,0.9000000000000004,6.0,5.0,Sicilian,Italian nfs
19678,IT,3.0,4.0,4.0,2.4,1.0,2.0,Italian nfs,No second ancestry* 
19679,IT,2.0,2.0,2.0,0.9000000000000004,8.0,7.0,South Tyrolian,Italian nfs
19682,IT,2.0,2.0,2.0,1.2000000000000002,10.0,8.0,Italian nfs,No second ancestry* 
19699,IT,3.0,2.0,3.0,2.4,2.0,3.0,Italian nfs,Italian city or region nec
19705,IT,4.0,4.0,3.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
19711,IT,2.0,2.0,2.0,1.5,6.0,7.0,Italian nfs,No second ancestry* 
19719,IT,1.0,1.0,1.0,0.5999999999999996,6.0,8.0,Italian nfs,Italian city or region nec
19720,IT,2.0,3.0,3.0,1.2000000000000002,7.0,7.0,Italian nfs,No second ancestry* 
19722,IT,2.0,3.0,3.0,1.7999999999999998,3.0,4.0,Don't know*,Italian nfs
19726,IT,4.0,4.0,4.0,3.0,1.0,0.0,French nfs,West European
19738,IT,1.0,1.0,1.0,1.7999999999999998,7.0,5.0,Italian nfs,No second ancestry* 
19746,IT,4.0,4.0,4.0,2.1,2.0,1.0,Italian nfs,No second ancestry* 
19761,IT,3.0,3.0,3.0,1.7999999999999998,4.0,4.0,Italian nfs,Swiss nfs
19764,IT,2.0,2.0,2.0,1.7999999999999998,1.0,4.0,Italian nfs,No second ancestry* 
19766,IT,3.0,4.0,4.0,2.7,3.0,2.0,Italian nfs,No second ancestry* 
19770,IT,2.0,3.0,3.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
19781,IT,2.0,2.0,2.0,1.5,6.0,2.0,Italian nfs,No second ancestry* 
19782,IT,1.0,1.0,1.0,0.5999999999999996,8.0,5.0,Italian nfs,No second ancestry* 
19790,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,Indian nfs,No second ancestry* 
19795,IT,4.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
19796,IT,2.0,2.0,2.0,1.5,4.0,3.0,Italian nfs,No second ancestry* 
19797,IT,2.0,3.0,2.0,1.7999999999999998,5.0,4.0,Italian nfs,Italian city or region nec
19798,IT,1.0,1.0,1.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19800,IT,1.0,3.0,3.0,2.1,1.0,3.0,Italian nfs,No second ancestry* 
19814,IT,3.0,3.0,2.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
19824,IT,1.0,2.0,2.0,0.9000000000000004,7.0,6.0,Italian nfs,No second ancestry* 
19838,IT,1.0,1.0,1.0,0.5999999999999996,9.0,9.0,Italian city or region nec,Italian nfs
19850,IT,2.0,3.0,3.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
19874,IT,2.0,4.0,3.0,3.0,3.0,7.0,Italian nfs,No second ancestry* 
19875,IT,1.0,1.0,1.0,0.2999999999999998,8.0,8.0,Italian nfs,No second ancestry* 
19879,IT,2.0,2.0,4.0,1.7999999999999998,2.0,3.0,Italian nfs,Italian city or region nec
19881,IT,3.0,3.0,4.0,2.1,3.0,2.0,Italian nfs,Don't know*
19884,IT,3.0,4.0,4.0,3.0,0.0,0.0,Italian nfs,No second ancestry* 
19888,IT,3.0,3.0,3.0,1.2000000000000002,6.0,5.0,Italian nfs,No second ancestry* 
19893,IT,1.0,1.0,1.0,1.2000000000000002,8.0,6.0,Italian nfs,No second ancestry* 
19896,IT,1.0,1.0,1.0,0.9000000000000004,6.0,8.0,Italian nfs,No second ancestry* 
19901,IT,2.0,2.0,3.0,1.7999999999999998,5.0,5.0,Italian nfs,No second ancestry* 
19903,IT,1.0,1.0,1.0,0.9000000000000004,7.0,7.0,South Tyrolian,No second ancestry* 
19905,IT,3.0,3.0,3.0,1.5,3.0,3.0,Italian nfs,No second ancestry* 
19908,IT,1.0,1.0,1.0,1.2000000000000002,5.0,5.0,Italian nfs,No second ancestry* 
19916,IT,1.0,1.0,1.0,0.0,10.0,6.0,Italian nfs,No second ancestry* 
19932,IT,4.0,4.0,4.0,3.0,0.0,1.0,Italian nfs,No second ancestry* 
19939,IT,4.0,4.0,3.0,2.7,1.0,1.0,Italian nfs,No second ancestry* 
19950,IT,1.0,1.0,1.0,0.5999999999999996,9.0,8.0,Italian nfs,No second ancestry* 
19960,IT,2.0,2.0,2.0,1.5,5.0,5.0,Italian nfs,No second ancestry* 
19961,IT,4.0,4.0,4.0,2.1,3.0,2.0,Italian nfs,No second ancestry* 
19962,IT,2.0,2.0,2.0,0.9000000000000004,6.0,5.0,Italian nfs,No second ancestry* 
19970,IT,3.0,3.0,3.0,1.7999999999999998,4.0,4.0,Italian nfs,No second ancestry* 
19978,IT,2.0,2.0,2.0,1.5,4.0,4.0,Italian nfs,No second ancestry* 
19980,IT,1.0,1.0,1.0,0.9000000000000004,10.0,10.0,Italian nfs,No second ancestry* 
20001,IT,2.0,2.0,2.0,1.5,6.0,6.0,Italian nfs,No second ancestry* 
20015,IT,2.0,2.0,1.0,1.5,6.0,7.0,Italian nfs,No second ancestry* 
20046,IT,2.0,2.0,2.0,1.7999999999999998,7.0,5.0,Italian nfs,No second ancestry* 
20056,IT,1.0,1.0,1.0,0.2999999999999998,9.0,8.0,Indian nfs,No second ancestry* 
